pixel_id,lon,lat,rbd_vh,burned,burned_area_hectares,rain_masked,cluster_mean_rbd_vh_burned,cluster_mean_rbd_vh_unburned
PX-183,108.26271225387444,-7.063902236673858,-0.054517895649052406,False,0.0,False,1.607720366347629,0.25986592890734783
PX-184,108.26361056915856,-7.063902236673858,-0.07947842326097998,False,0.0,False,1.607720366347629,0.25986592890734783
PX-185,108.26450888444268,-7.063902236673858,-0.06849892918421574,False,0.0,False,1.607720366347629,0.25986592890734783
PX-186,108.2654071997268,-7.063902236673858,-0.05672614904975504,False,0.0,False,1.607720366347629,0.25986592890734783
PX-187,108.26630551501091,-7.063902236673858,-0.041923848941262776,False,0.0,False,1.607720366347629,0.25986592890734783
PX-188,108.26720383029503,-7.063902236673858,-0.09007991171326246,False,0.0,False,1.607720366347629,0.25986592890734783
PX-189,108.26810214557915,-7.063902236673858,-0.0690138319342779,False,0.0,False,1.607720366347629,0.25986592890734783
PX-190,108.26900046086327,-7.063902236673858,0.10634451194710515,False,0.0,False,1.607720366347629,0.25986592890734783
PX-191,108.2698987761474,-7.063902236673858,0.004341231335255102,False,0.0,False,1.607720366347629,0.25986592890734783
PX-192,108.27079709143152,-7.063902236673858,0.03982042659818674,False,0.0,False,1.607720366347629,0.25986592890734783
PX-193,108.27169540671564,-7.063902236673858,0.06598678207762276,False,0.0,False,1.607720366347629,0.25986592890734783
PX-194,108.27259372199975,-7.063902236673858,0.09500576096323421,False,0.0,False,1.607720366347629,0.25986592890734783
PX-195,108.27349203728387,-7.063902236673858,0.10683440997555493,False,0.0,False,1.607720366347629,0.25986592890734783
PX-196,108.27439035256799,-7.063902236673858,0.03887497724419653,False,0.0,False,1.607720366347629,0.25986592890734783
PX-197,108.27528866785211,-7.063902236673858,0.06367717867787981,False,0.0,False,1.607720366347629,0.25986592890734783
PX-198,108.334577476604,-7.063902236673858,0.22091857859713038,False,0.0,False,1.607720366347629,0.25986592890734783
PX-199,108.33547579188811,-7.063902236673858,0.22809937708189487,False,0.0,False,1.607720366347629,0.25986592890734783
PX-200,108.33637410717223,-7.063902236673858,0.20032430491524167,False,0.0,False,1.607720366347629,0.25986592890734783
PX-201,108.33727242245635,-7.063902236673858,0.15695700765662757,False,0.0,False,1.607720366347629,0.25986592890734783
PX-202,108.33817073774048,-7.063902236673858,0.1547499328608044,False,0.0,False,1.607720366347629,0.25986592890734783
PX-203,108.3390690530246,-7.063902236673858,0.17126726320570285,False,0.0,False,1.607720366347629,0.25986592890734783
PX-204,108.33996736830872,-7.063902236673858,0.13261161740095417,False,0.0,False,1.607720366347629,0.25986592890734783
PX-205,108.34086568359284,-7.063902236673858,0.127249378521487,False,0.0,False,1.607720366347629,0.25986592890734783
PX-206,108.34176399887696,-7.063902236673858,0.17327523500551933,False,0.0,False,1.607720366347629,0.25986592890734783
PX-207,108.34266231416107,-7.063902236673858,0.15968247915966316,False,0.0,False,1.607720366347629,0.25986592890734783
PX-208,108.3435606294452,-7.063902236673858,0.19208270561255247,False,0.0,False,1.607720366347629,0.25986592890734783
PX-209,108.34445894472931,-7.063902236673858,0.2346535371067855,False,0.0,False,1.607720366347629,0.25986592890734783
PX-210,108.37859492552586,-7.063902236673858,0.40860106141663444,False,0.0,False,1.607720366347629,0.25986592890734783
PX-211,108.37949324080998,-7.063902236673858,0.4917654036103034,False,0.0,False,1.607720366347629,0.25986592890734783
PX-212,108.3803915560941,-7.063902236673858,0.5794546298480459,False,0.0,False,1.607720366347629,0.25986592890734783
PX-213,108.38128987137821,-7.063902236673858,0.5765140934569679,False,0.0,False,1.607720366347629,0.25986592890734783
